t_us,addr,bus,data_hex
1770510483195978,0x203,0,bc13
1770510483195986,0x203,2,bc13
1770510483195994,0x77d,0,1100400831
1770510483196003,0x77d,2,1100400831
1770510483196012,0x20d,0,00
1770510483196020,0x20d,2,00
1770510483196028,0x51f,0,018bac00000000
1770510483196037,0x51f,2,018bac00000000
1770510483196046,0x7dd,0,ff0009
1770510483196055,0x7dd,2,ff0009
1770510483196063,0x41e,0,00
1770510483196071,0x41e,2,00
1770510483196079,0x102,0,3684fdfffcfffc1f
1770510483196088,0x102,2,3684fdfffcfffc1f
1770510483196097,0x26a,0,e00100
1770510483196105,0x26a,2,e00100
1770510483196113,0x288,0,0000fc7f00
1770510483196122,0x288,2,0000fc7f00
1770510483196130,0x408,0,b0
1770510483196139,0x408,2,b0
1770510483196147,0x21b,0,00807f007f020000
1770510483196156,0x21b,2,00807f007f020000
1770510483196167,0x20e,0,14402200c6000f00
1770510483196176,0x20e,2,14402200c6000f00
1770510483196185,0x51e,0,0600000000000000
1770510483196194,0x51e,2,0600000000000000
1770510483196204,0x40e,0,00
1770510483196211,0x40e,2,00
1770510483196219,0x102,0,4e84fdfffcfffc1f
1770510483196228,0x102,2,4e84fdfffcfffc1f
1770510483196237,0x38a,0,66c880aa1a430500
1770510483196246,0x38a,2,66c880aa1a430500
1770510483196256,0x253,0,0000e0282800
1770510483196264,0x253,2,0000e0282800
1770510483196273,0x2c8,0,6d8d03621b23b017
1770510483196283,0x2c8,2,6d8d03621b23b017
1770510483196292,0x708,0,0000000000000000
1770510483196301,0x708,2,0000000000000000
1770510483196310,0x298,0,0000fc7f00
1770510483196319,0x298,2,0000fc7f00
1770510483196328,0x102,0,4284fcfffcfffc1f
1770510483196338,0x102,2,4284fcfffcfffc1f
1770510483196346,0x288,0,0000fc7f00
1770510483196355,0x288,2,0000fc7f00
1770510483196364,0x718,0,0000000000000000
1770510483196373,0x718,2,0000000000000000
1770510483196382,0x22c,0,15606a00d00c0000
1770510483196391,0x22c,2,15606a00d00c0000
1770510483196401,0x20c,0,0000e0ff0000c000
1770510483196410,0x20c,2,0000e0ff0000c000
1770510483196418,0x23c,0,4139007878640a3b
1770510483196427,0x23c,2,4139007878640a3b
1770510483196437,0x23e,0,3004000000000f00
1770510483196445,0x23e,2,3004000000000f00
1770510483196454,0x24c,0,ff7d000000fe0100
1770510483196463,0x24c,2,ff7d000000fe0100
1770510483196472,0x40c,0,00
1770510483196480,0x40c,2,00
1770510483196488,0x45c,0,0000158e10004284
1770510483196496,0x45c,2,0000158e10004284
1770510483196506,0x76c,0,1100004a15000000
1770510483196515,0x76c,2,1100004a15000000
1770510483196524,0x102,0,4284fdfffcfffc1f
1770510483196533,0x102,2,4284fdfffcfffc1f
1770510483196542,0x209,0,0000000068011400
1770510483196550,0x209,2,0000000068011400
1770510483196560,0x229,0,6705c37c1a00ecd1
1770510483196569,0x229,2,6705c37c1a00ecd1
1770510483196578,0x239,0,3941001700000000
1770510483196586,0x239,2,3941001700000000
1770510483196595,0x249,0,667d880200702800
1770510483196604,0x249,2,667d880200702800
1770510483196612,0x469,0,7e09000000000000
1770510483196621,0x469,2,7e09000000000000
1770510483196630,0x3d8,0,150700
1770510483196638,0x3d8,2,150700
1770510483196646,0x798,0,0000000000000000
1770510483196654,0x798,2,0000000000000000
1770510483196663,0x298,0,0000fc7f00
1770510483196672,0x298,2,0000fc7f00
1770510483196680,0x219,0,0000000083020000
1770510483196690,0x219,2,0000000083020000
1770510483196700,0x102,0,3784fcfffdfffc1f
1770510483196709,0x102,2,3784fcfffdfffc1f
1770510483196719,0x288,0,0000fc7f00
1770510483196728,0x288,2,0000fc7f00
1770510483196737,0x7b8,0,0000000000000000
1770510483196745,0x7b8,2,0000000000000000
1770510483196755,0x21c,0,000800848d020008
1770510483196763,0x21c,2,000800848d020008
1770510483196772,0x25c,0,0102000ac0ff2102
1770510483196782,0x25c,2,0102000ac0ff2102
1770510483196791,0x42c,0,0060000064000000
1770510483196799,0x42c,2,0060000064000000
1770510483196809,0x43c,0,0060000064000000
1770510483196818,0x43c,2,0060000064000000
1770510483196827,0x44c,0,0060000064000000
1770510483196836,0x44c,2,0060000064000000
1770510483196846,0x3b8,0,2623000000000000
1770510483196854,0x3b8,2,2623000000000000
1770510483196864,0x512,0,01000000fe000051
1770510483196873,0x512,2,01000000fe000051
1770510483196882,0x342,0,0000000000000000
1770510483196891,0x342,2,0000000000000000
1770510483196900,0x102,0,2a84fdfffdfffc1f
1770510483196908,0x102,2,2a84fdfffdfffc1f
1770510483196918,0x5d2,0,10005d0000000000
1770510483196928,0x5d2,2,10005d0000000000
1770510483196938,0x352,0,0000000000000000
1770510483196946,0x352,2,0000000000000000
1770510483196956,0x302,0,272d040074b5b600
1770510483196965,0x302,2,272d040074b5b600
1770510483197101,0x3b2,0,0000000000000000
1770510483197113,0x3b2,2,0000000000000000
1770510483197124,0x382,0,df2246308601001e
1770510483197134,0x382,2,df2246308601001e
1770510483197143,0x362,0,0000000000000000
1770510483197152,0x362,2,0000000000000000
1770510483197161,0x312,0,00fc03a0f134ea25
1770510483197170,0x312,2,00fc03a0f134ea25
1770510483197179,0x372,0,0000000000000000
1770510483197188,0x372,2,0000000000000000
1770510483197198,0x332,0,e476837ae1f64676
1770510483197207,0x332,2,e476837ae1f64676
1770510483197216,0x3c2,0,0000000000000000
1770510483197225,0x3c2,2,0000000000000000
1770510483197234,0x522,0,0000000000185d00
1770510483197244,0x522,2,0000000000185d00
1770510483197253,0x3e2,0,0000000000000000
1770510483197262,0x3e2,2,0000000000000000
1770510483197271,0x392,0,03ef2fffee3fff00
1770510483197281,0x392,2,03ef2fffee3fff00
1770510483197290,0x322,0,0000000000000000
1770510483197298,0x322,2,0000000000000000
1770510483197308,0x452,0,0006000000000000
1770510483197317,0x452,2,0006000000000000
1770510483197327,0x358,0,580a100140503c13
1770510483197335,0x358,2,580a100140503c13
1770510483197344,0x71e,0,07c6000000000000
1770510483197353,0x71e,2,07c6000000000000
1770510483197362,0x7c8,0,0000000000000000
1770510483197370,0x7c8,2,0000000000000000
1770510483197380,0x7e2,0,56908f8f908f908f
1770510483197389,0x7e2,2,56908f8f908f908f
1770510483197399,0x298,0,0000fc7f00
1770510483197407,0x298,2,0000fc7f00
1770510483197416,0x3d2,0,e4da990394d95e03
1770510483197425,0x3d2,2,e4da990394d95e03
1770510483197434,0x242,0,0000000000000000
1770510483197442,0x242,2,0000000000000000
1770510483197451,0x3f2,0,d27470ffff50001a
1770510483197460,0x3f2,2,d27470ffff50001a
1770510483197469,0x412,0,080ac8555400
1770510483197477,0x412,2,080ac8555400
1770510483197486,0x102,0,4d84fcfffdfffc1f
1770510483197494,0x102,2,4d84fcfffdfffc1f
1770510483197503,0x207,0,0000400068011400
1770510483197512,0x207,2,0000400068011400
1770510483197521,0x227,0,6905527b0a00ecd1
1770510483197530,0x227,2,6905527b0a00ecd1
1770510483197539,0x237,0,3941001700000000
1770510483197548,0x237,2,3941001700000000
1770510483197557,0x247,0,667d900200502800
1770510483197566,0x247,2,667d900200502800
1770510483197576,0x467,0,7e09000000000000
1770510483197584,0x467,2,7e09000000000000
1770510483197594,0x288,0,0000fc7f00
1770510483197602,0x288,2,0000fc7f00
1770510483197611,0x428,0,0030
1770510483197619,0x428,2,0030
1770510483197628,0x7f8,0,0000000000000000
1770510483197636,0x7f8,2,0000000000000000
1770510483197646,0x102,0,4084fcfffcfffc1f
1770510483197655,0x102,2,4084fcfffcfffc1f
1770510483197664,0x3a8,0,ffffffffff7e0e
1770510483197674,0x3a8,2,ffffffffff7e0e
1770510483197683,0x217,0,00c0000081020000
1770510483197692,0x217,2,00c0000081020000
1770510483197702,0x7fc,0,0000000000000000
1770510483197711,0x7fc,2,0000000000000000
1770510483197720,0x298,0,0000fc7f00
1770510483197728,0x298,2,0000fc7f00
1770510483197737,0x258,0,00000000000005d1
1770510483197746,0x258,2,00000000000005d1
1770510483197754,0x28a,0,0000ff1f00000000
1770510483197763,0x28a,2,0000ff1f00000000
1770510483197772,0x21a,0,8f000a004a008a00
1770510483197781,0x21a,2,8f000a004a008a00
1770510483197792,0x3da,0,01046be1464e0000
1770510483197801,0x3da,2,01046be1464e0000
1770510483197811,0x31a,0,dedd0aa0bf290080
1770510483197820,0x31a,2,dedd0aa0bf290080
1770510483197828,0x49a,0,0100000000000002
1770510483197837,0x49a,2,0100000000000002
1770510483197846,0x2aa,0,2b2b4350c9000000
1770510483197855,0x2aa,2,2b2b4350c9000000
1770510483197863,0x102,0,0284fcfffdfffc1f
1770510483197872,0x102,2,0284fcfffdfffc1f
1770510483197881,0x25a,0,0010000000000000
1770510483197889,0x25a,2,0010000000000000
1770510483197898,0x23a,0,0018005100050000
1770510483197907,0x23a,2,0018005100050000
1770510483197916,0x22a,0,6702982100000000
1770510483197924,0x22a,2,6702982100000000
1770510483197934,0x27a,0,2e2e0611080400
1770510483197943,0x27a,2,2e2e0611080400
1770510483197952,0x24a,0,0f0feba0b900fe00
1770510483197960,0x24a,2,0f0feba0b900fe00
1770510483197969,0x53a,0,01ff9600960000ff
1770510483197978,0x53a,2,01ff9600960000ff
1770510483197986,0x288,0,0000fc7f00
1770510483197995,0x288,2,0000fc7f00
1770510483198003,0x29a,0,0000000000000000
1770510483198012,0x29a,2,0000000000000000
1770510483198020,0x368,0,45f15162644c2f00
1770510483198032,0x368,2,45f15162644c2f00
1770510483198042,0x418,0,0576000004e34000
1770510483198051,0x418,2,0576000004e34000
1770510483198060,0x202,0,125f4c9d0000e801
1770510483198069,0x202,2,125f4c9d0000e801
1770510483198078,0x6f2,0,0520ed47dbd172b4
1770510483198087,0x6f2,2,0520ed47dbd172b4
1770510483198096,0x212,0,5808225300
1770510483198104,0x212,2,5808225300
1770510483198113,0x222,0,000000000010
1770510483198121,0x222,2,000000000010
1770510483198130,0x232,0,5a13ea74
1770510483198138,0x232,2,5a13ea74
1770510483198146,0x402,0,1000
1770510483198154,0x402,2,1000
1770510483198162,0x3a2,0,ff0f00e0ff68040a
1770510483198171,0x3a2,2,ff0f00e0ff68040a
1770510483198179,0x3a3,0,fcff0080
1770510483198187,0x3a3,2,fcff0080
1770510483198195,0x252,0,00000000022b00
1770510483198203,0x252,2,00000000022b00
1770510483198212,0x262,0,000000000000c606
1770510483198220,0x262,2,000000000000c606
1770510483198229,0x272,0,0d12f0ff02000000
1770510483198238,0x272,2,0d12f0ff02000000
1770510483198247,0x2d2,0,00003380070000
1770510483198256,0x2d2,2,00003380070000
1770510483198265,0x102,0,4d84fdfffbfffc1f
1770510483198273,0x102,2,4d84fdfffbfffc1f
1770510483198282,0x20a,0,00000000901f0000
1770510483198292,0x20a,2,00000000901f0000
1770510483198303,0x210,0,0000e006059000
1770510483198312,0x210,2,0000e006059000
1770510483198320,0x3c8,0,001f385e006e385d
1770510483198329,0x3c8,2,001f385e006e385d
1770510483198338,0x298,0,0000fc7f00
1770510483198459,0x298,2,0000fc7f00
1770510483198470,0x233,0,0e0dff0000000000
1770510483198479,0x233,2,0e0dff0000000000
1770510483198488,0x223,0,0000000041000001
1770510483198497,0x223,2,0000000041000001
1770510483198505,0x20b,0,0000000068011400
1770510483198514,0x20b,2,0000000068011400
1770510483198523,0x22b,0,3f057a7c0600ecd1
1770510483198532,0x22b,2,3f057a7c0600ecd1
1770510483198542,0x23b,0,3941001700000000
1770510483198550,0x23b,2,3941001700000000
1770510483198559,0x24b,0,667d890200702800
1770510483198568,0x24b,2,667d890200702800
1770510483198577,0x268,0,00000000a8000000
1770510483198585,0x268,2,00000000a8000000
1770510483198594,0x46b,0,7e09000000000000
1770510483198603,0x46b,2,7e09000000000000
1770510483198611,0x246,0,01005300ca
1770510483198619,0x246,2,01005300ca
1770510483198628,0x540,0,1a290abe4ea4174a
1770510483198636,0x540,2,1a290abe4ea4174a
1770510483198645,0x203,0,bc13
1770510483198653,0x203,2,bc13
1770510483198660,0x51f,0,020088b8022c00
1770510483198669,0x51f,2,020088b8022c00
1770510483198677,0x20d,0,00
1770510483198685,0x20d,2,00
1770510483198692,0x41e,0,00
1770510483198700,0x41e,2,00
1770510483198708,0x77d,0,1100400831
1770510483198716,0x77d,2,1100400831
1770510483198724,0x246,0,01005300ca
1770510483198733,0x246,2,01005300ca
1770510483198741,0x7dd,0,ff0009
1770510483198750,0x7dd,2,ff0009
1770510483198758,0x3b8,0,2623004000000000
1770510483198767,0x3b8,2,2623004000000000
1770510483198776,0x102,0,5984fcfffbfffc1f
1770510483198784,0x102,2,5984fcfffbfffc1f
1770510483198793,0x26a,0,e00100
1770510483198801,0x26a,2,e00100
1770510483198809,0x288,0,0000fc7f00
1770510483198817,0x288,2,0000fc7f00
1770510483198825,0x408,0,c0
1770510483198833,0x408,2,c0
1770510483198840,0x21b,0,00807f007f020000
1770510483198849,0x21b,2,00807f007f020000
1770510483198858,0x20e,0,14402200c6000f00
1770510483199038,0x20e,2,14402200c6000f00
1770510483199051,0x51e,0,0700000000000000
1770510483199061,0x51e,2,0700000000000000
1770510483199070,0x40e,0,00
1770510483199078,0x40e,2,00
1770510483199086,0x102,0,4084fcfffdfffc1f
1770510483199095,0x102,2,4084fcfffdfffc1f
1770510483199103,0x253,0,0000e0282800
1770510483199112,0x253,2,0000e0282800
1770510483199121,0x2c8,0,6d8d03621b23c027
1770510483199130,0x2c8,2,6d8d03621b23c027
1770510483199138,0x298,0,0000fc7f00
1770510483199147,0x298,2,0000fc7f00
1770510483199296,0x102,0,4084fdfffbfffc1f
1770510483199309,0x102,2,4084fdfffbfffc1f
1770510483199319,0x288,0,0000fc7f00
1770510483199328,0x288,2,0000fc7f00
1770510483199336,0x528,0,6987d7d3
1770510483199345,0x528,2,6987d7d3
1770510483199353,0x22c,0,15606a00d00c0000
1770510483199361,0x22c,2,15606a00d00c0000
1770510483199370,0x20c,0,0000e0ff0000c000
1770510483199379,0x20c,2,0000e0ff0000c000
1770510483199388,0x23c,0,4139007878640a3b
1770510483199396,0x23c,2,4139007878640a3b
1770510483199405,0x23e,0,3004000000000f00
1770510483199414,0x23e,2,3004000000000f00
1770510483199422,0x24c,0,ff7d000000fe0100
1770510483199431,0x24c,2,ff7d000000fe0100
1770510483199440,0x40c,0,00
1770510483199448,0x40c,2,00
1770510483199455,0x45c,0,0000158e10004084
1770510483199464,0x45c,2,0000158e10004084
1770510483199473,0x547,0,58ff
1770510483199481,0x547,2,58ff
1770510483199489,0x549,0,58ff
1770510483199496,0x549,2,58ff
1770510483199504,0x54b,0,58ff
1770510483199512,0x54b,2,58ff
1770510483199520,0x76c,0,00c26ecbd4807300
1770510483199529,0x76c,2,00c26ecbd4807300
1770510483199538,0x102,0,3384fdfffcfffc1f
1770510483199546,0x102,2,3384fdfffcfffc1f
1770510483199555,0x209,0,0000000068011400
1770510483199564,0x209,2,0000000068011400
1770510483199573,0x229,0,6b05bb7c0800ecd1
1770510483199582,0x229,2,6b05bb7c0800ecd1
1770510483199591,0x239,0,3941001700000000
1770510483199600,0x239,2,3941001700000000
1770510483199608,0x249,0,667d880200702800
1770510483199617,0x249,2,667d880200702800
1770510483199626,0x469,0,7e09000000000000
1770510483199635,0x469,2,7e09000000000000
1770510483199644,0x3d8,0,150700
1770510483199652,0x3d8,2,150700
1770510483199660,0x748,0,0000000000000000
1770510483199668,0x748,2,0000000000000000
1770510483199677,0x298,0,0000fc7f00
1770510483199685,0x298,2,0000fc7f00
1770510483199694,0x219,0,0000000083020000
1770510483199705,0x219,2,0000000083020000
1770510483199716,0x102,0,4a84fcfffbfffc1f
1770510483199725,0x102,2,4a84fcfffbfffc1f
1770510483199733,0x288,0,0000fc7f00
1770510483199742,0x288,2,0000fc7f00
1770510483199751,0x21c,0,000800848d020008
1770510483199760,0x21c,2,000800848d020008
1770510483199768,0x25c,0,0102000ac0ff2102
1770510483199777,0x25c,2,0102000ac0ff2102
1770510483199786,0x42c,0,0060000064000000
1770510483199794,0x42c,2,0060000064000000
1770510483199803,0x43c,0,0060000064000000
1770510483199812,0x43c,2,0060000064000000
1770510483199820,0x44c,0,0060000064000000
1770510483199829,0x44c,2,0060000064000000
1770510483199837,0x3b8,0,2623008000000000
1770510483199846,0x3b8,2,2623008000000000
1770510483199855,0x102,0,3484fcfffdfffc1f
1770510483199864,0x102,2,3484fcfffdfffc1f
1770510483199873,0x71e,0,004b0c006b0c0000
1770510483199882,0x71e,2,004b0c006b0c0000
1770510483199890,0x358,0,580a100140503c13
1770510483199899,0x358,2,580a100140503c13
1770510483199908,0x298,0,0000fc7f00
1770510483199916,0x298,2,0000fc7f00
1770510483199924,0x102,0,4d84fcfffdfffc1f
1770510483199933,0x102,2,4d84fcfffdfffc1f
1770510483199942,0x207,0,0000000068011400
1770510483199951,0x207,2,0000000068011400
1770510483199961,0x227,0,67055c7b0100ecd1
1770510483199970,0x227,2,67055c7b0100ecd1
1770510483199979,0x237,0,3941001700000000
1770510483199987,0x237,2,3941001700000000
1770510483199996,0x247,0,667d8f0200502800
1770510483200005,0x247,2,667d8f0200502800
1770510483200014,0x467,0,7e09000000000000
1770510483200022,0x467,2,7e09000000000000
1770510483200031,0x288,0,0000fc7f00
1770510483200039,0x288,2,0000fc7f00
1770510483200047,0x428,0,0030
1770510483200055,0x428,2,0030
1770510483200063,0x102,0,4184fcfffdfffc1f
1770510483200072,0x102,2,4184fcfffdfffc1f
1770510483200080,0x3a8,0,ffffffffff7e0e
1770510483200205,0x3a8,2,ffffffffff7e0e
1770510483200218,0x217,0,00c0000081020000
1770510483200227,0x217,2,00c0000081020000
1770510483200236,0x3e8,0,0392040000000000
1770510483200246,0x3e8,2,0392040000000000
1770510483200255,0x298,0,0000fc7f00
1770510483200264,0x298,2,0000fc7f00
1770510483200272,0x258,0,00000000000005d1
1770510483200282,0x258,2,00000000000005d1
1770510483200291,0x28a,0,0000ff1f00000000
1770510483200300,0x28a,2,0000ff1f00000000
1770510483200309,0x21a,0,8f000a004a008a00
1770510483200318,0x21a,2,8f000a004a008a00
1770510483200327,0x3da,0,01046be1864e0000
1770510483200337,0x3da,2,01046be1864e0000
1770510483200346,0x32a,0,000000647f000000
1770510483200355,0x32a,2,000000647f000000
1770510483200364,0x4aa,0,6000000000000000
1770510483200374,0x4aa,2,6000000000000000
1770510483200384,0x2aa,0,2b2b4350c9000000
1770510483200393,0x2aa,2,2b2b4350c9000000
1770510483200402,0x102,0,4384fdfffcfffc1f
1770510483200410,0x102,2,4384fdfffcfffc1f
1770510483200419,0x25a,0,0010000000000000
1770510483200428,0x25a,2,0010000000000000
1770510483200437,0x23a,0,0018005100050000
1770510483200446,0x23a,2,0018005100050000
1770510483200454,0x22a,0,6702982100000000
1770510483200463,0x22a,2,6702982100000000
1770510483200472,0x27a,0,2e2e0611080400
1770510483200480,0x27a,2,2e2e0611080400
1770510483200489,0x24a,0,0f0feba0b900fe00
1770510483200498,0x24a,2,0f0feba0b900fe00
1770510483200507,0x53a,0,023230382f4a0000
1770510483200517,0x53a,2,023230382f4a0000
1770510483200525,0x288,0,0000fc7f00
1770510483200534,0x288,2,0000fc7f00
1770510483200543,0x29a,0,0000000000000000
1770510483200553,0x29a,2,0000000000000000
1770510483200562,0x368,0,45f15162644c2f00
1770510483200574,0x368,2,45f15162644c2f00
1770510483200584,0x728,0,0000000000000000
1770510483200594,0x728,2,0000000000000000
1770510483200602,0x202,0,125f4c9d0000e801
1770510483200611,0x202,2,125f4c9d0000e801
1770510483200620,0x6f2,0,061e6d47ebd17eb4
1770510483200629,0x6f2,2,061e6d47ebd17eb4
1770510483200639,0x212,0,5808225300
1770510483200647,0x212,2,5808225300
1770510483200656,0x222,0,000000000010
1770510483200664,0x222,2,000000000010
1770510483200673,0x232,0,5a13ea74
1770510483200681,0x232,2,5a13ea74
1770510483200690,0x402,0,1000
1770510483200698,0x402,2,1000
1770510483200706,0x3a2,0,ff0f00e0ff69040a
1770510483200715,0x3a2,2,ff0f00e0ff69040a
1770510483200724,0x3a3,0,fcff0080
1770510483200733,0x3a3,2,fcff0080
1770510483200742,0x252,0,00000000022b00
1770510483200750,0x252,2,00000000022b00
1770510483200758,0x262,0,000000000000c606
1770510483200767,0x262,2,000000000000c606
1770510483200776,0x272,0,0f12f0ff02000000
1770510483200785,0x272,2,0f12f0ff02000000
1770510483200793,0x2d2,0,00003380070000
1770510483200802,0x2d2,2,00003380070000
1770510483200810,0x102,0,4284fdfffdfffc1f
1770510483200819,0x102,2,4284fdfffdfffc1f
1770510483200828,0x20a,0,00000000a01f0000
1770510483200838,0x20a,2,00000000a01f0000
1770510483200848,0x738,0,0000000000000000
1770510483200858,0x738,2,0000000000000000
1770510483200866,0x298,0,0000fc7f00
1770510483200874,0x298,2,0000fc7f00
1770510483200883,0x210,0,0000e006059000
1770510483200891,0x210,2,0000e006059000
1770510483200899,0x233,0,0e0dff0000000000
1770510483200908,0x233,2,0e0dff0000000000
1770510483200917,0x223,0,0000000041000001
1770510483200926,0x223,2,0000000041000001
1770510483200935,0x20b,0,0000c0ff68011400
1770510483200944,0x20b,2,0000c0ff68011400
1770510483200952,0x22b,0,41057b7c0900ecd1
1770510483200961,0x22b,2,41057b7c0900ecd1
1770510483200970,0x23b,0,3941001700000000
1770510483200979,0x23b,2,3941001700000000
1770510483200987,0x24b,0,667d890200702800
1770510483200996,0x24b,2,667d890200702800
